id	text	title
63	Everton on loan in January 2010, though there was strong suggestions he could join his American teammates at Fulham F.C. During this period, he played in thirteen games in all competitions, scored two goals, and was named the club's Player of the Month for his performances in January. Everton were keen on extending his loan deal, but the Galaxy refused, and Donovan returned to the US in time for the start of the 2010 MLS season.An agreement was reached in December 2011 for Donovan to spend another two months at Everton beginning in January 2012. Donovan made his returning debut	Landon Donovan
64	for Everton on January 4, 2012 against Bolton Wanderers, Everton lost 2–1. In his third game on loan, he assisted Everton's only goal in a 1–1 draw against Aston Villa on January 14, 2012. On January 27, 2012, Donovan assisted in both goals in a 2–1 win over Fulham in the FA Cup Fourth round Proper. On January 31, 2012, he assisted in Darron Gibson's winning goal over Manchester City. Donovan took his tally of assists to 7 when he assisted Denis Stracqualursi's goal in a 2–0 victory over Chelsea on February 11, 2012.Coaching careerIn July 2015, it was announced	Landon Donovan
65	that Donovan had been appointed as coach of the MLS Homegrown Team for the 2015 MLS Homegrown Game.The game took place on 28 July 2015 at Commerce City, Colorado. Donovan led a team of MLS academy graduates, assembled just one day prior, to a 1-1 regulation tie, followed by a 4-5 shootout loss, as reported online.International careerDonovan was a member of the inaugural class at U.S. Soccer's full-time residency program at the IMG Academy, in Bradenton, Florida. He won the Golden Ball at the 1999 FIFA U-17 World Championship as the tournament's best player. In his two years playing for	Landon Donovan
66	the U-17 team, he scored 35 goals in 41 games. In 2000, he moved up to both the United States U-23 men's national soccer team as well as the senior team. Despite this he played for the United States U-20 men's national soccer team in 2001. In March 2001, he was involved in a collision with Marvin Lee, the captain of Trinidad and Tobago national football team U20s in Macoya, Trinidad, which resulted in Lee being paralyzed and broke one of Donovan's ribs. Lee later died in 2003.Donovan made his World Cup Finals debut in the 2002 World Cup starting	Landon Donovan
67	in the shock upset of pre-tournament favorites Portugal, a match the Americans won 3–2. Donovan's cross in the 29th minute deflected in off Jorge Costa, giving the U.S. a 2–0 lead. Later, Donovan would tally his first World Cup Finals goal in the 83rd minute of a 3–1 loss to Poland in the third match of the group stage. He then scored his second goal of the tournament on a header which clinched a 2–0 round of 16 victory for the Americans over arch-rival Mexico. Though the U.S. would go on to lose 1–0 to Germany in the quarterfinals, Donovan	Landon Donovan
68	"would later be named ""Best Young Player"" of the tournament.In 2006, he became the United States' all-time assist leader with twenty-three when he set up Ben Olsen; the previous all-time assist leader was Cobi Jones.Donovan was a member of the U.S. squad at the 2006 World Cup, in which the Americans were eliminated in the group stage. He led the U.S. to the 2007 Gold Cup title with 4 goals, including a crucial penalty in the 2–1 victory over Mexico in the final. On January 19, 2008, Donovan scored his 35th international goal, a penalty against Sweden, and passed Eric"	Landon Donovan
69	Wynalda as the United States' all-time leading goal scorer. Donovan reached 100 caps at the age of 26 on June 8, 2008, in a friendly against Argentina that ended in a 0–0 draw, and was the fourth-youngest person to do so.Donovan captained the U.S. in the group stage of the 2009 FIFA Confederations Cup due to Carlos Bocanegra's injury absence. Donovan scored on a penalty kick against Italy, shortly after his team had been reduced to 10 men, and scored for the United States in a 3–2 defeat to Brazil in the final. On October 10, 2009, Donovan scored on	Landon Donovan
70	a free kick, giving the U.S. a 3–2 victory over Honduras in San Pedro Sula, clinching a berth in the 2010 World Cup.Donovan was included in the squad for the 2010 World Cup, and played all four games in the United States' campaign. He scored against Slovenia with a shot straight up into the goal past the goalkeeper's face, in a 2–2 tie, and the only goal in the dying seconds of a 1–0 defeat of Algeria off of a rebounded attempt on goal by teammate Clint Dempsey, leading the USA to win their World Cup group for the first	Landon Donovan
71	time since 1930. Donovan scored a penalty against Ghana as the U.S lost 2–1 after extra time and were eliminated from the competition. His goals in the 2010 World Cup made Donovan the highest scoring American man in World Cup history, and just the third American man to score in more than one World Cup (after Brian McBride and Clint Dempsey). His total of five World Cup goals is the most for any man representing a team from CONCACAF.After missing the first three World Cup Qualifiers of 2013 due to his self-imposed sabbatical, Donovan was left off of the squad	Landon Donovan
72	by Jürgen Klinsmann for the June qualifying games despite having returned to playing full-time in March. However, Donovan was re-called to the national team for the 2013 CONCACAF Gold Cup to be played in July. On July 5, 2013, Donovan became the first US player to reach the 50 international goal mark and the fourth man in CONCACAF to score fifty international goals after a brace vs Guatemala in a warmup friendly several days before the start of the Gold Cup. Four days later, Donovan became the first player to reach 50 goals and 50 assists for the United States	Landon Donovan
73	during a 6–1 2013 CONCACAF Gold Cup victory against Belize in which he had one goal and two assists.Donovan was recalled to the full national squad for the first time in over a year for the USA's September World Cup qualifying matches against Costa Rica and Mexico. Donovan started and played 90 minutes in both games. With the US needing a win over Mexico to clinch qualification, Donovan's corner kick assisted Eddie Johnson's go-ahead goal in the 57th minute. Then, in the 78th minute, Donovan scored a tap in goal off a low cross from Mix Diskerud to make the	Landon Donovan
74	score 2–0, and effectively seal the win, and the World Cup berth. However, on May 22, 2014, Donovan was controversially left off of the US national team roster by Jürgen Klinsmann for the 2014 FIFA World Cup in Brazil.Personal lifeDonovan married actress Bianca Kajlich on December 31, 2006; the couple separated in July 2009, and Donovan filed for divorce in December 2010. In May 2015, he married Hannah Bartell. Donovan has been open about dealing with depression throughout his life and career, and has criticized the professional sports world for its approach to mental health issues.Since joining the Galaxy Donovan	Landon Donovan
75	"has resided in Manhattan Beach, California. He speaks fluent Spanish, which he learned both in school and through playing in Hispanic clubs and leagues while growing up in Southern California. He also speaks German as a result of his time spent in Germany. After his two brief stints playing for Everton in which he became a fan favorite, Donovan declared himself an ""Evertonian for life."" Donovan is of Irish descent and his maternal grandmother is from County Kerry.Career statisticsClubAs of December 14, 2014.1.^ Includes UEFA Champions League, UEFA Cup, and CONCACAF Champions League2.^ Includes MLS Cup playoffs and North American"	Landon Donovan
